word,count
cosie,7521
costa,20045049
coste,345786
costs,369265320
cotan,19614
cotch,59561
coted,15235
cotes,421320
coths,984
cotta,3240215
cotts,62789
coude,142948
coups,1049783
courb,2655
courd,3797
coure,27808
cours,1096992
couta,4811
couth,70282
coved,77363
coves,811388
covin,120730
cowal,16183
cowan,3699776
cowed,713007
cowks,408
cowls,179486
cowps,48008
cowry,83797
coxae,1184886
coxal,307800
coxed,8489
coxes,46437
coxib,5298
coyau,59
coyed,1895
coyer,89196
coypu,33524
cozed,572
cozen,145175
cozes,1777
cozey,1800
cozie,11287
craal,2614
crabs,4359512
crags,1145097
craic,23891
craig,18274552
crake,94630
crame,44533
crams,90462
crans,72071
crape,542084
craps,427642
crapy,5876
crare,4931
craws,33244
crays,23106
creds,27045
creel,1469288
crees,199528
crein,3461
crema,145210
crems,3342
crena,7943
creps,29743
crepy,34913
crewe,633797
crews,14580200
crias,11759
cribo,1659
cribs,1472908
cries,14214440
crims,25376
crine,56699
crink,7519
crins,5541
crios,6374
cripe,90423
crips,145412
crise,230711
criss,819385
crith,7906
crits,71048
croci,26750
crocs,84174
croft,1752273
crogs,1720
cromb,7994
crome,158110
cronk,242335
crons,20125
crool,11711
croon,217476
crops,77213371
crore,142775
crost,123282
crout,152335
crowl,143849
crows,3262583
croze,72039
cruck,18903
crudo,50811
cruds,7598
crudy,3963
crues,22642
cruet,141834
cruft,129582
crunk,46851
cruor,18023
crura,354904
cruse,639519
crusy,392
cruve,2255
crwth,21654
cryer,234621
cryne,3510
ctene,1171
cubby,257174
cubeb,67305
cubed,650363
cuber,66327
cubes,4932074
cubit,561332
cucks,1390
cudda,1818
cuddy,353564
cueca,19773
cuffo,1426
cuffs,2330026
cuifs,1348
cuing,192014
cuish,2470
cuits,83221
cukes,35280
culch,6807
culet,15522
culex,863605
culls,705882
cully,231952
culms,821412
culpa,366895
culti,174619
cults,2838839
culty,600696
cumec,2131
cundy,83203
cunei,14808
cunit,13276
cunny,32976
cunts,100894
cupel,135361
cupid,2169718
cuppa,67977
cuppy,88305
cupro,146119
curat,107377
curbs,2040775
curch,10983
curds,599571
curdy,138754
cured,20208645
curer,122588
cures,5531415
curet,158465
curfs,3950
curia,1149212
curie,2514893
curli,9811
curls,4363479
curns,7299
curny,699
currs,4399
cursi,10499
curst,189793
cusec,15150
cushy,180775
cusks,1698
cusps,1430783
cuspy,1848
cusso,8322
cusum,211369
cutch,171428
cuter,130367
cutes,15591
cutey,10418
cutin,89047
cutis,574115
cutto,10645
cutty,180660
cutup,38858
cuvee,61412
cuzes,406
cwtch,188
cyano,355408
cyans,4059
cycad,128336
cycas,104865
cyclo,406212
cyder,101583
cylix,33109
cymae,2798
cymar,4925
cymas,2244
cymes,334807
cymol,9963
cysts,6459576
cytes,93740
cyton,4542
czars,390226
daals,812
dabba,17801
daces,14235
dacha,224325
dacks,13108
dadah,4463
dadas,25676
dadis,4035
dadla,1000
dados,87069
daffs,7798
daffy,255910
dagga,25995
daggy,48120
dagos,38168
dahis,3938
dahls,11411
daiko,26156
daine,76150
daint,7189
daker,20744
daled,15609
dalek,24449
dales,656490
dalis,32754
dalle,161803
dalts,1995
daman,135810
damar,148198
dames,1955614
damme,267117
damna,23393
damns,164414
damps,268633
dampy,1640
dancy,301892
danda,49564
dangs,13704
danio,54923
danks,175187
danny,7991911
danse,467479
dants,118816
dappy,1826
daraf,1619
darbs,2453
darcy,2612406
dared,11377373
darer,11117
dares,2549984
darga,17923
dargs,440
daric,35886
daris,57509
darks,213295
darky,268001
darls,3873
darns,49923
darre,44025
darts,2236185
darzi,12364
dashi,80287
dashy,6153
datal,39207
dated,86093116
dater,153424
dates,60975602
datil,74428
datos,165827
datto,30100
daube,128618
daubs,138780
dauby,25417
dauds,480
dault,7971
daurs,5032
dauts,705
daven,122996
davit,457930
dawah,16921
dawds,160
dawed,1259
dawen,4346
dawgs,36401
dawks,11198
dawns,810953
dawts,873
dayal,161341
dayan,666237
daych,2009
daynt,291
dazed,2562084
dazer,4467
dazes,11096
dbags,271
deads,35875
deair,3970
deals,33718728
deans,3260229
deare,353463
dearn,17531
dears,463194
deary,181997
deash,1738
deave,6160
deaws,144
deawy,4587
debag,1178
debby,426627
debel,16019
debes,61401
debts,42151140
debud,612
debur,5629
debus,129577
debye,1304818
decad,75210
decaf,133886
decan,54192
decim,12455
decko,4751
decks,6046561
decos,5072
decyl,85295
dedal,7995
deeds,32276596
deedy,33021
deely,63440
deems,10761252
deens,16463
deeps,711416
deere,2122200
deers,119134
deets,92210
deeve,3183
deevs,2288
defat,12719
deffo,777
defis,6977
defog,11246
degas,1105099
degum,3259
degus,19590
deice,24327
deids,2132
deify,151287
deils,6105
deink,16875
deism,653436
deist,373959
deked,1573
dekes,29248
dekko,23259
deled,21508
deles,19371
delfs,31176
delft,1609608
delis,144175
della,6881381
dells,514928
delly,52841
delos,1014904
delph,102100
delts,72529
deman,309236
demes,165283
demic,198520
demit,52132
demob,21672
demoi,15505
demos,1199679
demot,8821
dempt,2308
denar,36114
denay,10626
dench,135983
denes,135733
denet,7739
denis,5170598
dente,253986
dents,2002135
deoch,8492
deoxy,504889
derat,9943
deray,21283
dered,1000347
deres,26965
derig,3928
derma,225191
derms,7083
derns,2180
derny,1302
deros,28996
derpy,101
derro,5588
derry,1505412
derth,8650
dervs,54
desex,3081
deshi,23881
desis,28385
desks,7299993
desse,20491
detag,1520
devas,243126
devel,3464011
devis,71265
devon,3485612
devos,221985
devot,38674
dewan,220634
dewar,1315809
dewax,7448
dewed,34424
dexes,32420
dexie,1784
dexys,1821
dhaba,6047
dhaks,71
dhals,879
dhikr,75235
dhobi,25460
dhole,30793
dholl,2195
dhols,525
dhoni,4567
dhoti,67861
dhows,99137
dhuti,1721
diact,975
dials,2067343
diana,9961813
diane,8130210
diazo,808082
dibbs,43293
diced,2413324
dicer,93695
dices,124690
dicht,19945
dicks,1327146
dicky,476984
dicot,93884
dicta,1821280
dicto,99359
dicts,37874
dictu,82179
dicty,20037
diddy,119161
didie,6489
didis,1774
didos,11464
didst,3001049
diebs,298
diels,501283
diene,626886
diets,11079546
diffs,29346
dight,181254
dikas,1957
diked,287236
diker,13545
dikes,5568653
dikey,1653
dildo,211586
dilli,22765
dills,897813
dimbo,1818
dimer,1754967
dimes,1639335
dimps,2081
dinar,454632
dined,3791587
dines,542618
dinge,92048
dings,376861
dinic,12859
dinks,72958
dinky,293218
dinlo,1000
dinna,385767
dinos,62529
dints,30765
dioch,3881
diols,195266
diota,4228
dippy,79632
dipso,6519
diram,3869
direr,41788
dirke,13358
dirks,504783
dirls,2268
dirts,17528
disas,88860
disci,262274
discs,7789699
dishy,30861
disks,10940940
disme,20192
dital,4387
ditas,4539
dited,53179
dites,83175
ditsy,13824
ditts,2752
ditzy,31880
divan,1036329
divas,148563
dived,1416894
dives,2064135
divey,8011
divis,165816
divna,2025
divos,13777
divot,87000
divvy,83850
diwan,208740
dixie,5172110
dixit,468095
diyas,2845
dizen,14255
djinn,164807
djins,4455
doabs,5762
doats,25992
dobby,122310
dobes,15326
dobie,575666
dobla,6887
doble,266249
dobra,42267
dobro,86927
docht,1820
docks,10133843
docos,1648
docus,7201
doddy,26458
dodos,47684
doeks,3618
doers,1054531
doest,362105
doeth,883526
doffs,46703
dogal,3826
dogan,150287
doges,153144
dogey,1094
doggo,20829
doggy,301046
dogie,28567
dogly,660
dohyo,3753
doilt,118
doily,234888
doits,10292
dojos,8137
dolce,572016
dolci,112948
doled,407318
dolee,2875
doles,320788
doley,17829
dolia,19360
dolie,2752
dolls,6298411
dolma,45647
dolor,282761
dolos,53281
dolts,89791
domal,100773
domed,1345584
domes,3634239
domic,20568
donah,10175
donas,25907
donee,3233109
doner,191995
donga,49288
dongs,30124
donko,3631
donna,8527528
donne,3075278
donny,650856
donsy,2551
doobs,2912
dooce,7426
doody,274330
doofs,1127
dooks,27543
dooky,8382
doole,24237
dools,2611
dooly,189533
dooms,336904
doomy,6866
doona,49641
doorn,105194
doors,57405610
doozy,54779
dopas,957
doped,4510899
doper,34462
dopes,162411
doppe,1125
dorad,2252
dorba,1827
dorbs,551
doree,77968
dores,82011
doric,1331146
doris,6456103
dorje,150147
dorks,33849
dorky,68111
dorms,773641
dormy,10955
dorps,6484
dorrs,9561
dorsa,76570
dorse,62772
dorts,8797
dorty,4103
dosai,4520
dosas,14004
dosed,887316
doseh,1486
doser,45104
doses,35598719
dosha,59685
dotal,83422
doted,306925
doter,8068
dotes,205192
dotty,403600
douar,28079
douce,410481
doucs,1363
douks,632
doula,99767
douma,99509
doums,1815
doups,4871
doura,24987
douse,278323
douts,4939
doved,2043
doven,9418
dover,10452436
doves,2719759
dovie,65354
dowak,268
dowar,5296
dowds,31634
dowed,37142
dower,6232058
dowfs,1000
dowie,254065
dowle,13455
dowls,1714
dowly,2997
downa,14737
downs,8044598
dowps,302
dowse,212628
dowts,319
doxed,892
doxes,9474
doxie,25110
doyen,292181
doyly,5947
dozed,1022193
dozer,589081
dozes,105115
drabs,83560
drack,11759
draco,402151
draff,33376
drags,1829215
drail,8774
drams,806941
drant,25426
draps,23180
drapy,1408
drats,5159
drave,167010
draws,19717706
drays,260938
drear,511937
dreck,52052
dreed,14940
dreer,187347
drees,134760
dregs,1100589
dreks,135
drent,28861
drere,2502
drest,305817
dreys,4129
dribs,41744
drice,21999
dries,2758775
drily,465783
drips,928397
dript,3353
drock,7486
droid,251573
droil,3709
droke,29596
drole,24919
drome,203516
drony,2628
droob,244
droog,15997
drook,7755
drops,29612840
dropt,345946
drouk,377
drows,12111
drubs,6243
drugs,99565961
drums,12793443
drupe,266829
druse,187708
drusy,103103
druxy,526
dryad,214554
dryas,188089
dsobo,1000
dsomo,1000
duads,4179
duals,247435
duans,1831
duars,10127
dubbo,20647
dubby,11423
ducal,1044803
ducat,286158
duces,1384488
ducks,9307638
ducky,209861
ducti,22614
ducts,9561864
duddy,136589
duded,13081
dudes,514897
duels,836418
duets,874625
duett,47253
duffs,49365
dufus,8504
duing,37948
duits,27497
dukas,142632
duked,8201
dukes,3160079
dukka,5399
dukun,17968
dulce,614192
dules,19203
dulia,18996
dulls,257366
dulse,73793
dumas,2974193
dumbo,147001
dumbs,9103
dumka,207934
dumky,7086
dumps,2939601
dunam,33021
dunch,18000
dunes,5594135
dungs,19789
dungy,52065
dunks,75521
dunno,833006
dunny,45320
dunsh,49
dunts,3326
duomi,671
duomo,563627
duped,956437
duper,100497
dupes,647579
duple,224356
duply,2352
duppy,30250
dural,935827
duras,325923
dured,23675
dures,387885
durgy,7690
durns,5083
duroc,812245
duros,41136
duroy,57082
durra,106668
durrs,6276
durry,17290
durst,1385165
durum,1202710
durzi,2459
dusks,30021
dusts,2457399
duxes,2526
dwaal,508
dwale,9671
dwalm,48
dwams,721
dwamy,1000
dwang,1362
dwaum,109
dweeb,31805
dwile,329
dwine,5143
dyads,803013
dyers,888016
dyked,21915
dykes,1364135
dykey,4756
dykon,1180
dynel,76210
dynes,693270
dynos,4169
dzhos,1000
eagly,151505
eagre,15189
ealed,88583
eales,122360
eaned,7349
eards,12937
eared,1488491
earls,1364256
earns,3972714
earnt,12231
earst,27097
eased,5753833
easer,26726
eases,2467727
easle,5414
easts,73384
eathe,4403
eatin,309730
eaved,19283
eaver,42810
eaves,2574197
ebank,3566
ebbed,631223
ebbet,3769
ebena,7557
ebene,43753
ebike,127
ebons,1408
ebook,11571341
ecads,4361
ecard,6747
ecash,13643
eched,1364
eches,9986
echos,242596
ecigs,1000
ecole,2444790
ecrus,880
edema,12204603
edged,7516217
edger,422231
edges,41204778
edile,13728
edits,1393139
educe,131688
educt,73227
eejit,19058
eensy,9513
eeven,14015
eever,10768
eevns,1000
effed,17631
effer,54184
efits,103535
egads,10318
egers,7207
egest,4118
eggar,37230
egged,271898
egger,435436
egmas,1000
ehing,7138
eider,470920
eidos,186902
eigne,23920
eiked,267
eikon,86814
eilds,207
eiron,22304
eisel,42804
ejido,350439
ekdam,78
ekkas,2021
elain,47399
eland,386365
elans,23361
elchi,5243
eldin,92036
eleet,19484
elemi,57150
elfed,4546
eliad,2476
elint,80449
elmen,29366
eloge,85282
elogy,4367
eloin,12586
elops,26936
elpee,971
elsin,13823
elute,303466
elvan,25952
elven,267072
elver,94677
elves,1484955
emacs,245491
embar,134520
embay,18137
embog,302
embow,1108
embox,290
embus,2227
emeer,16076
emend,252648
emerg,1213934
emery,8190773
emeus,7654
emics,16613
emirs,263558
emits,2080833
emmas,14936
emmer,382930
emmet,2111133
emmew,1153
emmys,94037
emoji,33798
emong,22077
emote,82004
emove,23763
empts,145165
emule,3255
emure,1924
emyde,1000
emyds,186
enarm,444
enate,164011
ended,81904508
ender,529898
endew,1526
endue,79981
enews,18054
enfix,64
eniac,228413
enlit,1336
enmew,574
ennog,1000
enoki,38725
enols,37862
enorm,14801
enows,823
enrol,341399
ensew,5443
ensky,2754
entia,53644
entre,1995912
enure,296013
enurn,437
envoi,142594
enzym,98661
eolid,7154
eorls,6421
eosin,1428843
epact,160077
epees,5564
epena,7345
epene,429
ephah,165325
ephas,1787
ephod,315832
ephor,29181
epics,1440492
epode,87385
epopt,2957
eppie,168918
epris,6207
eques,83910
equid,39110
erbia,18577
erevs,200
ergon,133697
ergos,8031
ergot,1604647
erhus,1098
erica,2012925
erick,578637
erics,29578
ering,614535
erned,101206
ernes,82354
erose,118320
erred,13675373
erses,10861
eruct,4088
erugo,553
eruvs,608
erven,70368
ervil,22350
escar,17258
escot,32478
esile,2382
eskar,4133
esker,200167
esnes,8583
esrog,16409
esses,331916
estoc,7470
estop,1063522
estro,52597
etage,46164
etape,33108
etats,547421
etens,477
ethal,19113
ethne,43189
ethyl,10057169
etics,37989
etnas,5037
etrog,42109
ettin,39025
ettle,24273
etuis,7721
etwee,2993
etyma,15808
eughs,1000
euked,1000
eupad,1915
euros,801160
eusol,14318
evegs,217
evens,409954
evert,801304
evets,6595
evhoe,1000
evils,16162840
evite,13784
evohe,2730
ewers,387141
ewest,12733
ewhow,488
ewked,1000
exams,5033922
exeat,198046
execs,683997
exeem,535
exeme,1325
exfil,7447
exier,693
exies,1750
exine,133647
exing,21903
exite,11243
exits,4836471
exode,29478
exome,41083
exons,659945
expat,109568
expos,394424
exude,531957
exuls,219
exurb,10515
eyass,3384
eyers,28036
eyots,2667
eyras,1004
eyres,80473
eyrie,256351
eyrir,2298
ezine,20451
fabbo,1885
fabby,3816
faced,53175086
facer,132492
faces,55060875
facey,56905
facia,154853
facie,12717505
facta,609814
facto,9231632
facts,236570514
facty,3664
faddy,21531
faded,11626699
fader,449932
fades,2858289
fadge,14894
fados,6756
faena,19693
faery,446693
faffs,2165
faffy,885
faggy,12659
fagin,423715
fagot,226765
faiks,3782
fails,46543305
faine,126926
fains,17260
faire,4418114
fairs,6890229
faked,781192
faker,184301
fakes,574861
fakey,8834
fakie,5928
fakir,267253
falaj,8722
fales,522231
falls,95491205
falsy,2417
famed,4813130
fames,281816
fanal,20727
fands,8901
fanes,115217
fanga,8422
fango,21234
fangs,1738275
fanks,5153
fanon,899414
fanos,7440
fanum,28607
faqir,35132
farad,233387
farci,16760
farcy,150610
fards,4602
fared,2813958
farer,87919
fares,10437348
farle,15185
farls,15321
farms,65558520
faros,31453
farro,94235
farse,6049
farts,271143
fasci,89132
fasti,406458
fasts,869766
fated,2724332
fates,2411542
fatly,44088
fatso,98879
fatwa,203503
fauch,2142
faugh,73470
fauld,12788
fauns,192120
faurd,2881
faute,115476
fauts,4557
fauve,106005
favas,21585
favel,20840
faver,68145
faves,29644
favus,186932
fawns,644079
fawny,3463
faxed,643599
faxes,597350
fayed,59051
fayer,83951
fayne,179563
fayre,247369
fazed,124216
fazes,13199
feals,5923
feard,25974
feare,542688
fears,28200680
feart,10585
fease,10144
feats,2786256
feaze,7753
feces,5395872
fecht,57097
fecit,294175
fecks,3334
fedai,2939
fedex,712393
feebs,8357
feeds,15426461
feels,43422821
feely,378933
feens,1699
feers,9851
feese,13938
feeze,3955
fehme,2788
feint,583952
feist,402883
felch,250923
felid,30519
felix,10390280
fells,569434
felly,203908
felts,1146426
felty,161469
femal,45838
femes,64844
femic,53181
femmy,4193
fends,86696
fendy,2129
fenis,9003
fenks,1108
fenny,90770
fents,9876
feods,1479
feoff,9396
ferer,44704
feres,186315
feria,252707
ferly,9906
fermi,4240693
ferms,38724
ferns,4292719
ferny,84170
ferox,137915
fesse,51241
festa,349366
fests,103044
festy,9769
fetas,1508
feted,356328
fetes,369428
fetor,141761
fetta,14672
fetts,2963
fetwa,5704
feuar,3830
feuds,1413960
feued,3287
feyed,310
feyer,23532
feyly,385
fezes,15624
fezzy,1056
fiars,7933
fiats,148135
fibre,9892232
fibro,547643
fices,443638
fiche,1319608
fichu,80867
ficin,53662
ficos,3565
ficta,55614
fides,1123262
fidge,16387
fidos,6736
fidus,51838
fiefs,592406
fient,11608
fiere,42742
fieri,680769
fiers,151668
fiest,59519
fifed,20071
fifer,331905
fifes,216468
fifis,3815
figgy,23000
figos,987
fiked,1467
fikes,95352
filar,106219
filch,162379
filed,259242412
files,71379329
filii,136641
filks,1249
fille,496259
fillo,30031
fills,12178013
filmi,19106
films,62859048
filon,84282
filos,37545
filum,151505
finca,270949
finds,77841270
fined,10163003
fines,18027439
finis,767604
finks,138075
finny,260624
finos,35784
fiord,455026
fiqhs,115
fique,15739
fired,39479259
firer,168982
fires,32012142
firie,11091
firks,7609
firma,534696
firms,89381006
firni,6059
firns,7289
firry,9703
firth,1723698
fiscs,5408
fisho,1760
fisks,16101
fists,4738485
fisty,55245
fitch,5139315
fitly,958167
fitna,33594
fitte,54684
fitts,693622
fiver,214047
fives,908527
fixed,177835581
fixes,5262248
fixie,2891
fixit,66040
fjeld,51536
flabs,1972
flaff,2201
flags,10987562
flaks,32889
flamm,223956
flams,30967
flamy,15708
flane,13013
flans,99105
flaps,5070709
flary,3945
flats,9378910
flava,232713
flawn,50534
flaws,5840346
flawy,3008
flaxy,6055
flays,71274
fleam,20445
fleas,2234865
fleek,18669
fleer,181157
flees,984998
flegs,844
fleme,2221
fleur,1171040
flews,23463
flexi,235591
flexo,104998
fleys,984
flics,95993
flied,291032
flies,19191134
flimp,857
flims,13576
flips,806783
flirs,11551
flisk,7123
flite,149287
flits,314904
flitt,7347
flobs,277
flocs,146796
floes,602707
flogs,32834
flong,30587
flops,1175330
flore,562815
flors,17340
flory,833397
flosh,7317
flota,164823
flote,38148
flows,51976526
flowy,14521
flubs,20456
flued,22033
flues,2372696
fluey,3711
fluky,24239
flump,9571
fluor,922397
flurr,782
fluty,36728
fluyt,3806
flyby,328913
flyin,162029
flype,1280
flyte,49571
fnarr,1000
foals,817350
foams,1487798
foehn,81635
fogey,46362
fogie,9268
fogle,263828
fogos,1570
fogou,1102
fohns,4245
foids,2939
foils,1788992
foins,6315
folds,11713454
foley,6704612
folia,873222
folic,2301838
folie,274369
folks,21786534
folky,16050
fomes,229106
fonda,1526371
fonds,484756
fondu,38928
fones,135921
fonio,21750
fonly,6098
fonts,3025706
foods,59538108
foody,59495
fools,6558526
foots,369945
footy,23058
foram,271509
forbs,802872
forby,49217
fordo,11758
fords,1385332
forel,371066
fores,300723
forex,220600
forks,8405535
forky,16211
forma,4590939
forme,1039953
forms,278634288
forts,6961044
forza,182017
forze,19971
fossa,3966540
fosse,543286
fouat,859
fouds,2064
fouer,10603
fouet,15407
foule,224156
fouls,372480
fount,1050443
fours,2328352
fouth,46917
fovea,877348
fowls,4173000
fowth,1773
foxed,163816
foxes,3806559
foxie,22467
foyle,209572
foyne,3447
frabs,375
frack,41306
fract,167282
frags,58365
fraim,47048
frais,73629
franc,4138213
frape,9239
fraps,102856
frass,193435
frate,164160
frati,57340
frats,51444
fraus,29292
frays,102350
frees,2021001
freet,30452
freit,7462
fremd,50918
frena,46371
freon,1118583
frere,666112
frets,549539
fribs,1728
frier,180339
fries,3446463
frigs,3690
frise,145408
frist,523510
frita,12663
frite,10160
frith,857812
frits,272269
fritt,18161
frize,38853
frizz,69259
froes,39905
frogs,6302747
fromm,1443070
frons,643627
froom,55087
frore,14859
frorn,124937
frory,879
frosh,233380
frows,5465
frowy,1508
froyo,3599
frugs,1332
frump,65695
frush,51208
frust,43351
fryer,1281622
fubar,17681
fubby,372
fubsy,4451
fucks,191362
fucus,280089
fuddy,59416
fudgy,31155
fuels,29367380
fuero,117365
fuffs,197
fuffy,5673
fugal,216963
fuggy,5497
fugie,1260
